provider,Converstion_rate,Note,__v,background,brand,createdAt_pro,createdBy,description,excludedProviders,gonjoyGiftValue,includedProviders,levels,loyaltyProgram,milestone,milestoneMess,name,onModel,status,synonyms,type,updatedAt_pro,updatedBy,validDate
5c187327c63441001573e1f3,"0.0001,0.0001,0.0001","_ Mỗi chi tiêu 10.000đ được tính 1 điểm. Đạt 100 điểm sẽ thăng Hạng VÀNG
_ Tặng voucher trị giá 50K (sử dụng cho lần tiếp theo) khi đạt mốc 100 điểm kèm ưu đãi ở Hạng VÀNG
-->_ Mỗi chi tiêu 10.000đ được tính 1 điểm. Đạt 300 điểm sẽ thăng Hạng KIM CƯƠNG
_ Tặng voucher trị giá 100K (sử dụng cho lần tiếp theo) khi đạt mốc 100 điểm kèm ưu đãi ở Hạng KIM CƯƠNG
_ Giảm 5%/hóa đơn tại cửa hàng 21 Nguyễn Khánh Toàn cho Hạng VÀNG
-->_ Giảm 10% /hóa đơn tại cửa hàng 21 Nguyễn Khánh Toàn 
_ 1 phần quà trong ngày sinh nhật
",0,5c187327c63441001573e1f3_a7634a84-f611-4449-870a-b9920c83e673.jpg,None,2019-01-24 13:19:53.903,5c187327c63441001573e1f3,Tích điểm nhận ngay ưu đãi hấp dẫn từ Tồ Tồ House,[],-1,[ObjectId('5c187327c63441001573e1f3')],"[{'reachingMilestoneMessage': 'Voucher 50,000Đ cho lần sử dụng tiếp theo', 'conversionRate': 0.0001, 'note': '_ Mỗi chi tiêu 10.000đ được tính 1 điểm. Đạt 100 điểm sẽ thăng Hạng VÀNG\n_ Tặng voucher trị giá 50K (sử dụng cho lần tiếp theo) khi đạt mốc 100 điểm kèm ưu đãi ở Hạng VÀNG\n', 'name': 'HẠNG BẠC', 'milestone': 100, 'type': 1, 'isRenewable': False, '_id': ObjectId('5c4a6febe8f6540014f787eb')}, {'reachingMilestoneMessage': 'Voucher 100,000Đ cho lần sử dụng tiếp theo', 'conversionRate': 0.0001, 'note': '_ Mỗi chi tiêu 10.000đ được tính 1 điểm. Đạt 300 điểm sẽ thăng Hạng KIM CƯƠNG\n_ Tặng voucher trị giá 100K (sử dụng cho lần tiếp theo) khi đạt mốc 100 điểm kèm ưu đãi ở Hạng KIM CƯƠNG\n_ Giảm 5%/hóa đơn tại cửa hàng 21 Nguyễn Khánh Toàn cho Hạng VÀNG\n', 'name': 'HẠNG VÀNG', 'milestone': 300, 'type': 1, 'isRenewable': False, '_id': ObjectId('5c4a6febe8f6540014f787ea')}, {'reachingMilestoneMessage': '', 'conversionRate': 0.0001, 'note': '_ Giảm 10% /hóa đơn tại cửa hàng 21 Nguyễn Khánh Toàn \n_ 1 phần quà trong ngày sinh nhật\n', 'name': 'HẠNG KIM CƯƠNG', 'milestone': 0, 'type': 1, 'isRenewable': False, '_id': ObjectId('5c4a6febe8f6540014f787e9')}]",5c4a6febe8f6540014f787e8,"100,300,0","Voucher 50,000Đ cho lần sử dụng tiếp theo-->Voucher 100,000Đ cho lần sử dụng tiếp theo-->","HẠNG BẠC,HẠNG VÀNG,HẠNG KIM CƯƠNG",Provider,0,Tồ Tồ House,"1,1,1",2019-04-02 07:01:15.943,5c187327c63441001573e1f3,2019-04-02 17:00:31.000
5c1088fedf732f001534f826,2e-05,"Hoá đơn tối thiểu 50,000₫ + 1 lần check in tại quán bạn sẽ tích được 1 lượt
Tích đủ 3 lượt tặng 1 ly trà sữa bất kỳ
Tích đủ 8 lượt tặng 1 tô mỳ cay, sau đó bạn sẽ tích lại từ đầu để tiếp tục nhận quà tại Ngon - Ghiền ",0,5c1088fedf732f001534f826_b918ffee-fb55-434f-a847-2681826c3015.png,None,2018-12-19 02:54:20.816,5c1088fedf732f001534f826,Chương trình tích điểm dành cho khách hàng thân thiết,[],-1,[],"[{'reachingMilestoneMessage': 'Free một tô mỳ cay', 'conversionRate': 2e-05, '_id': ObjectId('5c19d0592a23c400138591b7'), 'note': 'Hoá đơn tối thiểu 50,000₫ + 1 lần check in tại quán bạn sẽ tích được 1 lượt\nTích đủ 3 lượt tặng 1 ly trà sữa bất kỳ\nTích đủ 8 lượt tặng 1 tô mỳ cay, sau đó bạn sẽ tích lại từ đầu để tiếp tục nhận quà tại Ngon - Ghiền ', 'name': 'Thân thiết', 'milestone': 8, 'type': 0, 'isRenewable': True}]",5c19d0592a23c400138591b6,8,Free một tô mỳ cay,Thân thiết,Manager,0,Quán Ngon - Ghiền,0,2019-04-24 02:42:48.540,5bf8b7efb531d76e9347fb83,2019-04-04 17:00:33.000
5c0646589f71e80015cb98f8,"0.0001,0.0001,0.0001","Mỗi chi tiêu 10,000₫ điều được tính 1 điểm. Cần 100 điểm để thăng Hạng Vàng
Voucher giảm giá 20% cho lần sử dụng tiếp theo khi đạt mốc 100, kèm theo ưu đãi ở Hạng Vàng-->Mỗi chi tiêu 10,000₫ điều được tính 1 điểm. Cần 250 điểm để thăng Hạng Kim Cương
Voucher giảm giá 30% cho lần sử dụng tiếp theo khi đạt mốc 100, kèm theo ưu đãi ở Hạng Kim Cương
Giảm 10% hoá đơn tại cửa hàng khi khách hàng đạt Hạng Vàng
1 phần quà hấp dẫn trong ngày sinh nhật-->Giảm 20% hoá đơn tại cửa hàng khi khách hàng đạt hạng Kim Cương
1 phần quà đặt biệt trong ngày sinh nhật
",0,mrro-loyalty.jpg,None,2018-12-19 01:30:02.666,5c0646589f71e80015cb98f8,Tích điểm nhận quà hấp dẫn tại MR RO,[],-1,[],"[{'reachingMilestoneMessage': 'Voucher giảm giá 20% cho lần sử dụng tiếp theo', 'conversionRate': 0.0001, 'note': 'Mỗi chi tiêu 10,000₫ điều được tính 1 điểm. Cần 100 điểm để thăng Hạng Vàng\nVoucher giảm giá 20% cho lần sử dụng tiếp theo khi đạt mốc 100, kèm theo ưu đãi ở Hạng Vàng', 'name': 'Bạc', 'milestone': 100, 'type': 1, 'isRenewable': False, '_id': ObjectId('5c19b02912fa2100138cb1b5')}, {'reachingMilestoneMessage': 'Voucher giảm giá 30% cho lần sử dụng tiếp theo', 'conversionRate': 0.0001, 'note': 'Mỗi chi tiêu 10,000₫ điều được tính 1 điểm. Cần 250 điểm để thăng Hạng Kim Cương\nVoucher giảm giá 30% cho lần sử dụng tiếp theo khi đạt mốc 100, kèm theo ưu đãi ở Hạng Kim Cương\nGiảm 10% hoá đơn tại cửa hàng khi khách hàng đạt Hạng Vàng\n1 phần quà hấp dẫn trong ngày sinh nhật', 'name': 'Vàng', 'milestone': 250, 'type': 1, 'isRenewable': False, '_id': ObjectId('5c19b02912fa2100138cb1b4')}, {'reachingMilestoneMessage': '', 'conversionRate': 0.0001, 'note': 'Giảm 20% hoá đơn tại cửa hàng khi khách hàng đạt hạng Kim Cương\n1 phần quà đặt biệt trong ngày sinh nhật\n', 'name': 'Kim Cương', 'milestone': 999, 'type': 1, 'isRenewable': False, '_id': ObjectId('5c19b02912fa2100138cb1b3')}]",5c19b02912fa2100138cb1b2,"100,250,999",Voucher giảm giá 20% cho lần sử dụng tiếp theo-->Voucher giảm giá 30% cho lần sử dụng tiếp theo-->,"Bạc,Vàng,Kim Cương",Manager,0,Quán Mr RO,"1,1,1",2019-04-02 07:13:47.637,5bf4be41b531d76e9337924b,NaT
5bfe62d572991800155f5e8f,"5e-05,5e-05,5e-05","Mỗi chi tiêu 20,000₫ được tính 1 điểm. Chỉ cần đạt 30 điểm để thăng Hạng Thành Viên
Phần thưởng là 1 ly nước bất kỳ khi đạt mốc 30 điểm, kèm theo ưu đãi của Hạng Thành Viên-->Mỗi chi tiêu 20,000₫ được tính 1 điểm. Chỉ cần đạt 150 điểm để thăng Hạng VIP
Tặng 1 voucher trị giá 200,000₫ khi đạt mốc 150 điểm (Áp dụng trong vòng 30 ngày kể từ ngày đạt mốc)
Giảm 25% bánh kem, bánh Âu vào ngày sinh nhật
-->Mỗi chi tiêu 20,000₫ được tính 1 điểm. Chỉ cần đạt 250 điểm để thăng Hạng VIP
Tặng 1 voucher trị giá 500,000₫ khi đạt mốc 250 điểm (Áp dụng trong vòng 30 ngày kể từ ngày đạt mốc)
Giảm 10% tổng hoá đơn vào ngày sinh nhật
Giảm 25% bánh kem, bánh Âu 

",0,5bfe62d572991800155f5e8f_97ce61ad-a271-484c-ba2c-995839f52296.png,None,2018-12-19 01:30:02.113,5bfe62d572991800155f5e8f,Tích điểm nhận quà tại Lavarnia ,[],-1,[],"[{'reachingMilestoneMessage': 'Tặng 1 ly nước bất kỳ tại quán', 'conversionRate': 5e-05, '_id': ObjectId('5c19c473582c460013dfe97c'), 'note': 'Mỗi chi tiêu 20,000₫ được tính 1 điểm. Chỉ cần đạt 30 điểm để thăng Hạng Thành Viên\nPhần thưởng là 1 ly nước bất kỳ khi đạt mốc 30 điểm, kèm theo ưu đãi của Hạng Thành Viên', 'name': 'Tiềm năng', 'milestone': 30, 'type': 1, 'isRenewable': False}, {'reachingMilestoneMessage': 'Tặng 1 voucher trị giá 200,000₫ (Nhận quà tặng trong vòng 30 ngày kể từ ngày đạt mốc)', 'conversionRate': 5e-05, '_id': ObjectId('5c19c473582c460013dfe97b'), 'note': 'Mỗi chi tiêu 20,000₫ được tính 1 điểm. Chỉ cần đạt 150 điểm để thăng Hạng VIP\nTặng 1 voucher trị giá 200,000₫ khi đạt mốc 150 điểm (Áp dụng trong vòng 30 ngày kể từ ngày đạt mốc)\nGiảm 25% bánh kem, bánh Âu vào ngày sinh nhật\n', 'name': 'Thành Viên', 'milestone': 150, 'type': 1, 'isRenewable': False}, {'reachingMilestoneMessage': 'Tặng 1 voucher trị giá 500,000₫ (Nhận quà tặng trong vòng 30 ngày kể từ ngày đạt mốc)', 'conversionRate': 5e-05, '_id': ObjectId('5c19c473582c460013dfe97a'), 'note': 'Mỗi chi tiêu 20,000₫ được tính 1 điểm. Chỉ cần đạt 250 điểm để thăng Hạng VIP\nTặng 1 voucher trị giá 500,000₫ khi đạt mốc 250 điểm (Áp dụng trong vòng 30 ngày kể từ ngày đạt mốc)\nGiảm 10% tổng hoá đơn vào ngày sinh nhật\nGiảm 25% bánh kem, bánh Âu \n\n', 'name': 'VIP', 'milestone': 250, 'type': 1, 'isRenewable': False}]",5c19c473582c460013dfe979,"30,150,250","Tặng 1 ly nước bất kỳ tại quán-->Tặng 1 voucher trị giá 200,000₫ (Nhận quà tặng trong vòng 30 ngày kể từ ngày đạt mốc)-->Tặng 1 voucher trị giá 500,000₫ (Nhận quà tặng trong vòng 30 ngày kể từ ngày đạt mốc)","Tiềm năng,Thành Viên,VIP",Manager,0,Lavarnia Bakery - Coffee,"1,1,1",2019-04-24 02:41:23.995,5bf8b7efb531d76e9347fb83,NaT
5bf8c6699e261e001570e006,0,"Tích đủ 3 lượt - tặng 2 phần nem rán HOẶC 2 phần há cảo
Tích đủ 8 lượt - tặng 1 phần ăn bất kỳ tại Ga Hà Nội. Sau đó bạn sẽ tích lại từ đầu để tiếp tục nhận ưu đãi hấp dẫn của Ga Hà Nội",0,5bf8c6699e261e001570e006_4d19a7f8-5c9c-457a-b60f-62cd8026b6cc.png,None,2018-12-19 01:30:10.363,5bf8c6699e261e001570e006,Tích điểm nhận ưu đãi hấp dẫn từ Ga Hà Nội,[],0,[],"[{'reachingMilestoneMessage': 'Tặng 1 phần ăn bất kỳ tại Ga Hà Nội', 'conversionRate': 0, '_id': ObjectId('5c19b5dc63bd170013e1785e'), 'note': 'Tích đủ 3 lượt - tặng 2 phần nem rán HOẶC 2 phần há cảo\nTích đủ 8 lượt - tặng 1 phần ăn bất kỳ tại Ga Hà Nội. Sau đó bạn sẽ tích lại từ đầu để tiếp tục nhận ưu đãi hấp dẫn của Ga Hà Nội', 'name': 'Ghế mềm', 'milestone': 8, 'type': 0, 'isRenewable': True}]",5c19b5dc63bd170013e1785d,8,Tặng 1 phần ăn bất kỳ tại Ga Hà Nội,Ghế mềm,Provider,0,Ga Hà Nội,0,2019-04-02 07:02:54.674,5bf8c6699e261e001570e006,2019-04-02 17:00:43.000
5bf65105e7598700130a7f86,"5e-05,2e-05,2e-05",-->-->,0,,None,2019-04-25 08:27:47.798,5bf65105e7598700130a7f86,Tích điểm,[],-1,[ObjectId('5bf65105e7598700130a7f86')],"[{'reachingMilestoneMessage': 'Giảm 10% hóa đơn tiếp theo', 'conversionRate': 5e-05, 'note': '', 'name': 'A1', 'milestone': 10, 'type': 1, 'isRenewable': False, '_id': ObjectId('5cc185f93e934d0014493ef7')}, {'reachingMilestoneMessage': 'Voucher 50.000', 'conversionRate': 2e-05, 'note': '', 'name': 'A2', 'milestone': 30, 'type': 1, 'isRenewable': False, '_id': ObjectId('5cc185f93e934d0014493ef6')}, {'reachingMilestoneMessage': '', 'conversionRate': 2e-05, 'note': '', 'name': 'A3', 'milestone': 0, 'type': 1, 'isRenewable': False, '_id': ObjectId('5cc185f93e934d0014493ef5')}]",5cc185f93e934d0014493ef4,"10,30,0",Giảm 10% hóa đơn tiếp theo-->Voucher 50.000-->,"A1,A2,A3",Manager,0,Demo GonJoy SP,"1,1,1",2019-05-20 10:11:28.150,5bf4be5bb531d76e933792cb,2019-05-30 15:00:24.000
5bf65105e7598700130a7f86,"5e-05,2e-05,2e-05",-->-->,0,,None,2019-04-23 08:13:01.125,5bf65105e7598700130a7f86,Tích điểm,[],-1,[ObjectId('5bf65105e7598700130a7f86')],"[{'reachingMilestoneMessage': 'Giảm 10% bill', 'conversionRate': 5e-05, '_id': ObjectId('5cbfcbabf8f7a60014823587'), 'note': '', 'name': 'Hạng 1', 'milestone': 10, 'type': 1, 'isRenewable': False}, {'reachingMilestoneMessage': 'Voucher 50.000', 'conversionRate': 2e-05, '_id': ObjectId('5cbfcbabf8f7a60014823586'), 'note': '', 'name': 'Hạng 2', 'milestone': 20, 'type': 1, 'isRenewable': False}, {'reachingMilestoneMessage': '', 'conversionRate': 2e-05, '_id': ObjectId('5cbfcbabf8f7a60014823585'), 'note': '', 'name': 'Hạng 3', 'milestone': 0, 'type': 0, 'isRenewable': False}]",5cbfcbabf8f7a60014823584,"10,20,0",Giảm 10% bill-->Voucher 50.000-->,"Hạng 1,Hạng 2,Hạng 3",Provider,0,Demo GonJoy SP,"1,1,0",2019-04-24 03:47:07.499,5bf65105e7598700130a7f86,2019-04-30 22:30:16.000
5bf65105e7598700130a7f86,1e-05,,0,,None,2019-03-26 09:27:42.758,5bf65105e7598700130a7f86,Test,[],-1,[ObjectId('5bf65105e7598700130a7f86')],"[{'reachingMilestoneMessage': '', 'conversionRate': 1e-05, '_id': ObjectId('5c9af7ed37d58f00142e05b2'), 'note': '', 'name': 'Thân thiết', 'milestone': 5, 'type': 0, 'isRenewable': True}]",5c9af7ed37d58f00142e05b1,5,,Thân thiết,Provider,0,Demo GonJoy SP,0,2019-03-27 04:11:31.896,5bf65105e7598700130a7f86,2019-03-27 21:11:39.000
5bf65105e7598700130a7f86,2e-05,,0,,None,2019-03-26 02:44:27.090,5bf65105e7598700130a7f86,Tích điểm đổi quà,[],-1,[ObjectId('5bf65105e7598700130a7f86')],"[{'reachingMilestoneMessage': 'Voucher 100.000', 'conversionRate': 2e-05, '_id': ObjectId('5c99de5a09311e0014f155c8'), 'note': '', 'name': 'Thân thiết', 'milestone': 10, 'type': 0, 'isRenewable': False}]",5c99de5a09311e0014f155c7,10,Voucher 100.000,Thân thiết,Provider,0,Demo GonJoy SP,0,2019-03-29 09:22:01.288,5bf65105e7598700130a7f86,2019-03-31 08:30:48.000
5bf65105e7598700130a7f86,0,,0,,None,2019-03-25 05:04:39.383,5bf65105e7598700130a7f86,re,[],-1,[ObjectId('5bf65105e7598700130a7f86')],"[{'reachingMilestoneMessage': '', 'conversionRate': 0, 'note': '', 'name': '', 'milestone': 0, 'type': 0, 'isRenewable': False, '_id': ObjectId('5c988041fcdbbf0014a1daa3')}]",5c988041fcdbbf0014a1daa2,0,,,Manager,0,Demo GonJoy SP,0,2019-03-26 03:10:13.355,5bf4be5bb531d76e933792cb,2019-03-26 00:14:40.000
5bf65105e7598700130a7f86,"2e-05,2e-05,2e-05",-->-->,0,,None,2019-03-16 14:52:17.512,5bf65105e7598700130a7f86,Tích điểm,[],-1,[ObjectId('5bf65105e7598700130a7f86')],"[{'reachingMilestoneMessage': 'Free 1 món', 'conversionRate': 2e-05, '_id': ObjectId('5c8d2c890623f30014d0e751'), 'note': '', 'name': 'Bạc', 'milestone': 5, 'type': 0, 'isRenewable': False}, {'reachingMilestoneMessage': 'Voucher 50k', 'conversionRate': 2e-05, '_id': ObjectId('5c8d2c890623f30014d0e750'), 'note': '', 'name': 'Vàng', 'milestone': 10, 'type': 1, 'isRenewable': False}, {'reachingMilestoneMessage': '', 'conversionRate': 2e-05, '_id': ObjectId('5c8d2c890623f30014d0e74f'), 'note': '', 'name': 'Kim cương', 'milestone': 0, 'type': 1, 'isRenewable': False}]",5c8d2c890623f30014d0e74e,"5,10,0",Free 1 món-->Voucher 50k-->,"Bạc,Vàng,Kim cương",Provider,0,Demo GonJoy SP,"0,1,1",2019-03-18 01:50:18.314,5bf65105e7598700130a7f86,2019-03-31 10:03:26.000
5bf65105e7598700130a7f86,"2e-05,2e-05,2e-05",-->-->,0,,,2019-03-15 02:01:03.441,5bf65105e7598700130a7f86,Tích điểm,[],-1,[ObjectId('5bf65105e7598700130a7f86')],"[{'reachingMilestoneMessage': 'Free 1 món nước', 'conversionRate': 2e-05, 'note': '', 'name': 'Hạng 1', 'milestone': 5, 'type': 0, 'isRenewable': False, '_id': ObjectId('5c8b86efee1afc001406335e')}, {'reachingMilestoneMessage': 'Voucher 100k', 'conversionRate': 2e-05, 'note': '', 'name': 'Hạng 2', 'milestone': 10, 'type': 1, 'isRenewable': False, '_id': ObjectId('5c8b86efee1afc001406335d')}, {'reachingMilestoneMessage': '', 'conversionRate': 2e-05, 'note': '', 'name': 'Hạng 3', 'milestone': 0, 'type': 1, 'isRenewable': False, '_id': ObjectId('5c8b86efee1afc001406335c')}]",5c8b86efee1afc001406335b,"5,10,0",Free 1 món nước-->Voucher 100k-->,"Hạng 1,Hạng 2,Hạng 3",,0,Demo GonJoy SP,"0,1,1",2019-03-15 02:01:03.441,,2019-03-16 04:04:25.000
5bf65105e7598700130a7f86,"1e-05,2e-05,2.5e-05",-->-->,0,,,2019-03-08 14:36:08.135,5bf65105e7598700130a7f86,Tích điểm,[],-1,[ObjectId('5bf65105e7598700130a7f86')],"[{'reachingMilestoneMessage': '1 ly nước miễn phí', 'conversionRate': 1e-05, 'note': '', 'name': 'Hạng 1', 'milestone': 5, 'type': 0, 'isRenewable': False, '_id': ObjectId('5c8318e5cd4575001474407b')}, {'reachingMilestoneMessage': 'Voucher 50.000', 'conversionRate': 2e-05, 'note': '', 'name': 'Hạng', 'milestone': 10, 'type': 1, 'isRenewable': False, '_id': ObjectId('5c8318e5cd4575001474407a')}, {'reachingMilestoneMessage': '', 'conversionRate': 2.5e-05, 'note': '', 'name': 'Hạng 3', 'milestone': 0, 'type': 1, 'isRenewable': False, '_id': ObjectId('5c8318e5cd45750014744079')}]",5c8318e5cd45750014744078,"5,10,0",1 ly nước miễn phí-->Voucher 50.000-->,"Hạng 1,Hạng,Hạng 3",,0,Demo GonJoy SP,"0,1,1",2019-03-08 14:36:08.135,,2019-03-09 18:34:39.000
5bf65105e7598700130a7f86,"2e-05,2e-05",-->,0,,None,2019-02-20 06:20:53.980,5bf65105e7598700130a7f86,Test,[],-1,[ObjectId('5bf65105e7598700130a7f86')],"[{'reachingMilestoneMessage': 'Free đồ uống', 'conversionRate': 2e-05, '_id': ObjectId('5c6d1c1be92cb90014e350a4'), 'note': '', 'name': 'Bạc', 'milestone': 5, 'type': 0, 'isRenewable': False}, {'reachingMilestoneMessage': 'Voucher 50.000', 'conversionRate': 2e-05, '_id': ObjectId('5c6d1c1be92cb90014e350a3'), 'note': '', 'name': 'Vàng', 'milestone': 10, 'type': 1, 'isRenewable': False}]",5c6d1bdac1ccf90014db7491,"5,10",Free đồ uống-->Voucher 50.000,"Bạc,Vàng",Provider,0,Demo GonJoy SP,"0,1",2019-02-21 02:32:58.789,5bf65105e7598700130a7f86,2019-02-21 09:19:59.000
5bf65105e7598700130a7f86,"2e-05,2e-05,3.3333333333333335e-05",-->-->,0,,None,2019-02-14 16:16:06.649,5bf65105e7598700130a7f86,Tích điểm,[],-1,[ObjectId('5bf65105e7598700130a7f86')],"[{'reachingMilestoneMessage': 'Voucher 30.000', 'conversionRate': 2e-05, 'note': '', 'name': 'Bạc', 'milestone': 5, 'type': 0, 'isRenewable': False, '_id': ObjectId('5c6667d647f6900014e6e914')}, {'reachingMilestoneMessage': 'Voucher 50.000', 'conversionRate': 2e-05, '_id': ObjectId('5c6673948b4c1c0014c71c18'), 'note': '', 'name': 'Vàng', 'milestone': 10, 'type': 1, 'isRenewable': False}, {'reachingMilestoneMessage': '', 'conversionRate': 3.3333333333333335e-05, '_id': ObjectId('5c6673948b4c1c0014c71c17'), 'note': '', 'name': 'Kim cương', 'milestone': 0, 'type': 1, 'isRenewable': False}]",5c6667d647f6900014e6e913,"5,10,0",Voucher 30.000-->Voucher 50.000-->,"Bạc,Vàng,Kim cương",Provider,0,Demo GonJoy SP,"0,1,1",2019-02-16 03:12:01.013,5bf65105e7598700130a7f86,2019-02-16 07:17:54.428
5bf65105e7598700130a7f86,"1e-05,1e-05,2e-05",-->-->,0,,5c49352b4b973c8060a75e5e,2019-01-28 02:41:14.723,5bf65105e7598700130a7f86,Tích điểm,[],-1,[ObjectId('5bf65105e7598700130a7f86')],"[{'reachingMilestoneMessage': 'Voucher 50.000', 'conversionRate': 1e-05, 'note': '', 'name': 'Bạc', 'milestone': 5, 'type': 0, 'isRenewable': False, '_id': ObjectId('5c4e7f2f6d349a0014dbeab6')}, {'reachingMilestoneMessage': 'Voucher 100.000', 'conversionRate': 1e-05, 'note': '', 'name': 'Vàng', 'milestone': 10, 'type': 1, 'isRenewable': False, '_id': ObjectId('5c4e7f2f6d349a0014dbeab5')}, {'reachingMilestoneMessage': '', 'conversionRate': 2e-05, 'note': '', 'name': 'Kim Cương', 'milestone': 0, 'type': 1, 'isRenewable': False, '_id': ObjectId('5c4e7f2f6d349a0014dbeab4')}]",5c4e7f2f6d349a0014dbeab3,"5,10,0",Voucher 50.000-->Voucher 100.000-->,"Bạc,Vàng,Kim Cương",,0,Demo GonJoy SP,"0,1,1",2019-01-28 09:51:33.402,,2019-01-29 04:03:07.318
5bf65105e7598700130a7f86,1e-05,,0,,None,2019-01-28 02:41:14.723,5bf65105e7598700130a7f86,Tích điểm,[],-1,[ObjectId('5bf65105e7598700130a7f86')],"[{'reachingMilestoneMessage': 'Voucher 50.000', 'conversionRate': 1e-05, 'note': '', 'name': 'Thân thiết', 'milestone': 5, 'type': 0, 'isRenewable': True, '_id': ObjectId('5c4e77566d349a0014dbea25')}]",5c4e77566d349a0014dbea24,5,Voucher 50.000,Thân thiết,Provider,0,Demo GonJoy SP,0,2019-02-13 03:45:41.617,5bf65105e7598700130a7f86,2019-02-28 23:41:37.963
5bdaaa374992f500136d6737,"0.0,2e-05","Tích đủ 5 lượt, tặng 2 món Mời của nhà hàng
Tích đủ 10 lượt sẽ thăng hạng và được tặng 1 món Mời
-->Đạt mốc 50 điểm, tặng 1 món Mời của nhà hàng
Đạt 100 điểm, giảm giá 15%/ tổng hóa đơn cho Người thân nhà Linh_ dùng xuyên suốt đến hết ngày 31/12/2019",0,5bdaaa374992f500136d6737_a1620bdd-6182-457e-b5fe-5f828128c370.png,None,2018-12-18 15:00:35.653,5bdaaa374992f500136d6737,Tích điểm nhận quà tại Cơm nhà Linh,[],-1,[],"[{'reachingMilestoneMessage': '1 món Mời của Cơm nhà Linh', 'conversionRate': 0, '_id': ObjectId('5c191707d983430013a20c2a'), 'note': 'Tích đủ 5 lượt, tặng 2 món Mời của nhà hàng\nTích đủ 10 lượt sẽ thăng hạng và được tặng 1 món Mời\n', 'name': 'Bạn của nhà Linh', 'milestone': 10, 'type': 0, 'isRenewable': False}, {'reachingMilestoneMessage': '', 'conversionRate': 2e-05, '_id': ObjectId('5c1918fae1a9f7001358511e'), 'note': 'Đạt mốc 50 điểm, tặng 1 món Mời của nhà hàng\nĐạt 100 điểm, giảm giá 15%/ tổng hóa đơn cho Người thân nhà Linh_ dùng xuyên suốt đến hết ngày 31/12/2019', 'name': 'Người thân nhà Linh', 'milestone': 100, 'type': 1, 'isRenewable': False}]",5c191707d983430013a20c29,"10,100",1 món Mời của Cơm nhà Linh-->,"Bạn của nhà Linh,Người thân nhà Linh",Provider,0,Cơm Nhà Linh,"0,1",2019-04-02 07:00:45.036,5bdaaa374992f500136d6737,2019-04-02 17:00:25.000
5bd0262be4f8b600132d650d,"1.4285714285714285e-05,1e-05,6.451612903225806e-06","Áp dụng cho hóa đơn dùng tại quán từ 70k trở lên-->Tặng 2 thức uống cho lần thứ 5 đến quán. 
Chi tiêu tối thiểu 100k/1 lần-->Áp dụng cho khách hàng lần thứ 5 đến quán chi tiêu tối thiểu 155k",0,5bd0262be4f8b600132d650d_9b4f34d6-4928-4300-a1f5-3845c21c599a.jpg,None,2019-01-08 10:43:51.877,5bd0262be4f8b600132d650d,Khách hàng được tặng 1 gói cá nục kho rim 500g trị giá 95k khi quay lại sử dụng món trong lần 5. Sản phẩm được  Ẩm thực Mắm Bà Mụa chế biến rất ngon và là sản phẩm đặc trưng của Bà Mụa.,[],-1,[],"[{'reachingMilestoneMessage': 'Tặng 1 thức uống bất kỳ cho lần thứ 5 đến quán', 'conversionRate': 1.4285714285714285e-05, '_id': ObjectId('5c34d4dca8f7de0014b0fa91'), 'note': 'Áp dụng cho hóa đơn dùng tại quán từ 70k trở lên', 'name': 'Khách quen', 'milestone': 5, 'type': 0, 'isRenewable': False}, {'reachingMilestoneMessage': 'Tặng 2 thức uống', 'conversionRate': 1e-05, '_id': ObjectId('5c371a6813e4760014badef7'), 'note': 'Tặng 2 thức uống cho lần thứ 5 đến quán. \nChi tiêu tối thiểu 100k/1 lần', 'name': 'Thường xuyên', 'milestone': 5, 'type': 0, 'isRenewable': False}, {'reachingMilestoneMessage': 'Tặng 1 phần cá nục kho rim trị giá 95k cho lần thứ 5 đến quán', 'conversionRate': 6.451612903225806e-06, '_id': ObjectId('5c371a6813e4760014badef6'), 'note': 'Áp dụng cho khách hàng lần thứ 5 đến quán chi tiêu tối thiểu 155k', 'name': 'Thân thiết', 'milestone': 5, 'type': 0, 'isRenewable': False}]",5c34d4dca8f7de0014b0fa90,"5,5,5",Tặng 1 thức uống bất kỳ cho lần thứ 5 đến quán-->Tặng 2 thức uống-->Tặng 1 phần cá nục kho rim trị giá 95k cho lần thứ 5 đến quán,"Khách quen,Thường xuyên,Thân thiết",Provider,1,Bánh tráng thịt heo Bà Mụa,"0,0,0",2019-06-07 08:42:09.927,5bd0262be4f8b600132d650d,2019-12-31 13:07:00.000
