X1,X_id,title,description,dateFrom,dateTo,providerId,provider,isAvailableInJoyGifts,updatedAt,createdAt,isDeleted,isActive,status,spam,menuRef,listReceive,numberOfRemainingUses,numberOfUses,maxDiscountedPrice,minBill,price,percent,customerGroup,campaign,promotionType,categories,listIgnores,listShares,listLikes,keywords,__v,loyaltyProgram,linkImage,image,dateBegin,dateEnd,link,isVoucherOfHunter2,isVoucher
102,5bfaaddb490aca00131233bb,Ăn vặt thả ga - Phê pha mùa cưới,"Mùa cưới đến rồi, ăn vặt giảm cân thôi 😊",2018-11-25T21:04:00Z,2018-12-25T21:05:00Z,5bf65105e7598700130a7f86,5bf65105e7598700130a7f86,TRUE,2018-11-25T12:33:46Z,2018-11-25T12:33:46Z,FALSE,TRUE,1,list(),list(),character(0),0,0,"{value:c{0,0},_id:c{""5c0a331d3f16aa0013059046"",""5c0a331d3f16aa0013059045""},currency:c{""5a97721d28e3f00014d70498"",""5a97721d28e3f00014d70497""}}","list(value = c(0, 0), `_id` = c(""5c0a331d3f16aa0013059044"", ""5c0a331d3f16aa0013059043""), currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""))",list(),0,0,0,1,an_vat,list(),list(),character(0),list(),0,NA,5bf65105e7598700130a7f86_d18f30b8-22da-4de6-b9ad-b8b6fba4eae1.jpg,NA,NA,NA,NA,NA,NA
103,5bfad4bdc02f6e0013a52d60,Black Friday,“Trời ơi tin được hông “ sale 20% trên tổng hoá đơn,2018-11-16T22:51:00Z,2018-11-25T07:00:00Z,5bf65105e7598700130a7f86,5bf65105e7598700130a7f86,TRUE,2018-11-25T12:26:10Z,2018-11-25T12:26:10Z,FALSE,TRUE,1,list(),list(),character(0),30,30,"{value:c{2.22,50000},_id:c{""5bfad4dae56cbe001342e15e"",""5bfad4dae56cbe001342e15d""},currency:c{""5a97721d28e3f00014d70498"",""5a97721d28e3f00014d70497""}}","list(value = c(0.89, 20000), `_id` = c(""5bfad4dae56cbe001342e15c"", ""5bfad4dae56cbe001342e15b""), currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""))",list(),20,0,0,1,list(),list(),list(),character(0),list(),0,NA,NA,NA,NA,NA,NA,NA,NA
104,5bfa39372018780013ef8750,Mùa đông đã về,Giảm 20% trên tổng bill,2018-11-26T00:00:00Z,2018-11-28T12:59:00Z,5bf65105e7598700130a7f86,5bf65105e7598700130a7f86,TRUE,2018-11-24T16:08:10Z,2018-11-24T16:08:10Z,FALSE,TRUE,1,list(),list(),character(0),0,0,"{value:c{0,0},_id:c{""5bfdde67c737ee0013c4e283"",""5bfdde67c737ee0013c4e282""},currency:c{""5a97721d28e3f00014d70498"",""5a97721d28e3f00014d70497""}}","list(value = c(0, 0), `_id` = c(""5bfdde67c737ee0013c4e281"", ""5bfdde67c737ee0013c4e280""), currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""))",list(),0,0,0,1,an_vat,list(),list(),character(0),list(),0,NA,NA,NA,NA,NA,NA,NA,NA
105,5bf181bec490850013f69665,Cùng Xingcha chào mừng ngày Nhà giáo Việt Nam 20/11,"Chương trình khuyến mãi giảm 10% khi đi một người, giảm 20% khi đi 2 người và giảm tối đa 30% khi đi từ 3 người trở lên. Áp dụng cho toàn bộ menu Xingcha và menu Takeaway. Thời gian: từ 7:00 - 19h ngày 19,20/11/2018",2018-11-19T07:00:00Z,2018-11-20T19:00:00Z,5b584a11913717001448dfd2,5b584a11913717001448dfd2,TRUE,2018-11-18T19:16:15Z,2018-11-23T19:16:15Z,FALSE,TRUE,2,list(),list(),character(0),0,0,"{value:c{0,0},_id:c{""5bf296a89b2d5f00135f5017"",""5bf296a89b2d5f00135f5016""},currency:c{""5a97721d28e3f00014d70498"",""5a97721d28e3f00014d70497""}}","list(value = c(0, 0), `_id` = c(""5bf296a89b2d5f00135f5015"", ""5bf296a89b2d5f00135f5014""), currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""))",list(),0,2,1,1,other,list(),list(),character(0),list(),0,NA,5b584a11913717001448dfd2_9f3e0a07-548b-44e0-b07c-94eec4646f93.jpeg,NA,NA,NA,NA,NA,NA
106,5bf8d2f519015200131a571a,Grand Opening - Mua 1 Tặng 1,Nhận dịp khai trương - Comebuy Tea Tặng 1 trà sữa khi mua 1 trà sữa bất kì. Check in nhận móc khoá xinh từ ngày 23-25/11. Đừng bỏ lỡ cơ hội và đến comebuy tea ngay!,2018-11-23T11:24:00Z,2018-11-25T11:25:00Z,5bed249ee96d6b0013395dd8,5bed249ee96d6b0013395dd8,TRUE,2018-11-23T15:46:48Z,2018-11-23T15:46:48Z,FALSE,TRUE,1,list(),list(),character(0),0,0,0,0,list(),0,0,0,1,tra_sua,list(),list(),character(0),list(),0,NA,5bed249ee96d6b0013395dd8_9aeac49a-40a3-45da-a5a9-90ead13c0e62.jpg,NA,NA,NA,NA,NA,NA
107,5bea721e09d5bf001372b58b,Tặng ngay 1 trà sữa chocolate khi mua 2 đồ uống bất kì,Chào mừng thành viên mới của Maybe: TRÀ SỮA CHOCOLATE cực ngonnnn! Tặng 1 trà sữa chocolate cho khách đến từ Gonjoy khi mua từ 2 đồ uống bất kì (trừ các dòng cà phê đen và cà phê sữa) từ ngày 13/11 đến hết 30/11. Khuyến mại áp dụng khi mua tại cửa hàng và gọi ship từ Maybe !,2018-11-14T07:00:00Z,2018-12-01T06:59:00Z,5b6e4389b19682001467f83a,5b6e4389b19682001467f83a,TRUE,2018-11-13T12:21:12Z,2018-11-23T12:21:12Z,FALSE,TRUE,2,list(),list(),character(0),0,0,"{value:c{0,0},_id:c{""5bec47169f336400131c1ace"",""5bec47169f336400131c1acd""},currency:c{""5a97721d28e3f00014d70498"",""5a97721d28e3f00014d70497""}}","list(value = c(0, 0), `_id` = c(""5bec47169f336400131c1acc"", ""5bec47169f336400131c1acb""), currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""))",list(),100,NA,0,1,"c(""ca_fe"", ""tra_sua"")",list(),list(),character(0),list(),0,NA,5b6e4389b19682001467f83a_e8b892ce-f204-4e7c-9fc4-4da91f59303d.jpeg,NA,NA,NA,NA,NA,NA
108,5bf770524388020013b20441,Khuyến mãi giảm 20% full menu,Áp dụng cho khách mua tại quán,2018-11-23T10:11:00Z,2018-11-25T10:12:00Z,5b600e9331de36001402a26a,5b600e9331de36001402a26a,TRUE,2018-11-22T15:11:30Z,2018-11-22T15:11:30Z,TRUE,TRUE,0,list(),list(),character(0),0,0,"{value:c{0,0},_id:c{""5bf7706099aa0f0013b58500"",""5bf7706099aa0f0013b584ff""},currency:c{""5a97721d28e3f00014d70498"",""5a97721d28e3f00014d70497""}}","list(value = c(0, 0), `_id` = c(""5bf7706099aa0f0013b584fe"", ""5bf7706099aa0f0013b584fd""), currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""))",list(),0,0,0,1,ca_fe,list(),list(),character(0),list(),0,NA,NA,NA,NA,NA,NA,NA,NA
109,5bf6903d4388020013b203de,Black Friday - Khuyến mãi hấp dẫn duy nhất trong ngày,Khuyến mãi tặng 1 bánh Cheese Tart khi mua 1 ly trà sữa 45k. Áp dụng duy nhất trong ngày 23/11,2018-11-23T09:00:00Z,2018-11-23T23:00:00Z,5b922c5fa0811b001456d783,5b922c5fa0811b001456d783,TRUE,2018-11-22T15:11:30Z,2018-11-22T15:11:30Z,FALSE,TRUE,2,list(),list(),character(0),0,0,0,0,list(),0,0,0,1,tra_sua,list(),list(),character(0),list(),0,NA,5b922c5fa0811b001456d783_a5985b9c-a607-47e6-85b3-fee579554f54.JPG,NA,NA,NA,NA,NA,NA
110,5bf66b9ea6d12a0013ff83fb,Jaspas restaurant,"Không gian đẹp, thích hợp ăn tối, hẹn hò lãng mạn.",2018-11-21T15:38:00Z,2018-11-30T15:39:00Z,5b600e9331de36001402a26a,5b600e9331de36001402a26a,TRUE,2018-11-22T15:11:18Z,2018-11-22T15:11:18Z,FALSE,TRUE,1,list(),list(),character(0),0,0,"{value:c{0,0},_id:c{""5bf7cc8219015200131a569d"",""5bf7cc8219015200131a569c""},currency:c{""5a97721d28e3f00014d70498"",""5a97721d28e3f00014d70497""}}","list(value = c(0, 0), `_id` = c(""5bf7cc8219015200131a569b"", ""5bf7cc8219015200131a569a""), currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""))",list(),0,1,1,1,"c(""other"", ""ca_fe"", ""an_vat"")",list(),list(),character(0),list(),0,NA,5b600e9331de36001402a26a_5a180daf-7ae1-4e64-98e1-e347834fc6ff.png,NA,NA,NA,NA,NA,NA
111,5bf659a34069a8001307085c,Cuồng nhiệt cùng AFF Cup,Đến ngay quán nhận khuyến mãi thôi các man,2018-11-22T08:30:00Z,2018-11-24T22:30:00Z,5bf65105e7598700130a7f86,5bf65105e7598700130a7f86,TRUE,2018-11-22T13:48:44Z,2018-11-22T13:48:44Z,FALSE,TRUE,0,list(),list(),character(0),0,0,0,0,list(),0,0,0,1,an_vat,list(),list(),character(0),list(),0,NA,NA,NA,NA,NA,NA,NA,NA
112,5bf65911bed9c100135c19af,Chào mừng 20/11,Nhận quà cùng Joy nhân ngày nhà giáo Việt Nam thôi nào,2018-11-30T14:00:00Z,2018-11-30T15:00:00Z,5bf65105e7598700130a7f86,5bf65105e7598700130a7f86,TRUE,2018-11-22T13:48:44Z,2018-11-22T13:48:44Z,FALSE,TRUE,2,list(),list(),character(0),0,0,"{value:c{0,0},_id:c{""5c00e1d33aca930013887ec0"",""5c00e1d33aca930013887ebf""},currency:c{""5a97721d28e3f00014d70498"",""5a97721d28e3f00014d70497""}}","list(value = c(0, 0), `_id` = c(""5c00e1d33aca930013887ebe"", ""5c00e1d33aca930013887ebd""), currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""))",list(),0,0,0,1,"c(""an_vat"", ""tra_sua"")",list(),list(),character(0),list(),0,NA,NA,NA,NA,NA,NA,NA,NA
113,5bf612618e51de001383b7cd,"BLACK FRIDAY NHẬN NGAY QUÀ KHỦNG [MUA 1 TẶNG 1, ĐỒNG GIÁ 7K]","🎁Từ ngày ✨23/11✨ đến ✨25/11 ✨khi mua SIZE L trà kem cheese hoặc house of cha drink, NHÀ TRÀ HÙNG VƯƠNG sẽ tặng bạn 💥1 ly size M💥bất kỳ hoặc bạn sẽ  được mua 💥1 ly size L💥 bất kỳ với giá 7K.  🎁Ngoài ra, nếu bạn bận rộn với công việc và chuyện học hành thì hãy đặt hàng ngay trên NOW để nhận ưu đãi cực khủng của NHÀ TRÀ HÙNG VƯƠNG các bạn nhé. https://app.now.vn/RrQ4STup1R  🤗🤗🤗Ráp kèo nhanh thôi các bạn ơi.Hãy tận hưởng những lỹ trà sữa ngon khó tả tại NHÀ TRÀ HÙNG VƯƠNG.🤗🤗🤗",2018-11-23T08:00:00Z,2018-11-25T22:00:00Z,5bc69479e228ae0013b7593a,5bc69479e228ae0013b7593a,TRUE,2018-11-22T08:37:00Z,2018-11-22T08:37:00Z,FALSE,TRUE,2,list(),list(),character(0),0,0,0,0,list(),0,0,0,1,tra_sua,list(),list(),character(0),list(),0,NA,5bc69479e228ae0013b7593a_2ea3f4d7-c42e-46b0-9133-13a0a8f9f5f8.jpeg,NA,NA,NA,NA,NA,NA
114,5bf3b6dcb545e60013b5c5b2,MUA 1 TẶNG 1 bánh Original Cheese Tart,"🎁 Từ ngày 20/11 đến ngay cửa hàng HOKKAIDO BAKED CHEESE TART số 230 Trần Phú, Đà Nẵng để trải nghiệm bánh Cheese Tart cùng chương trình MUA 1 bánh bất kì TẶNG 1 bánh Original Cheese Tart trong khung giờ 11:00-12:00 và 16:00-17:00. 🔻Chương trình diễn ra từ 20/11/2018 đến 22/11/2018",2018-11-20T07:00:00Z,2018-11-23T06:59:00Z,5bf289cf2c1d0100137177f5,5bf289cf2c1d0100137177f5,TRUE,2018-11-20T12:51:22Z,2018-11-20T12:51:22Z,FALSE,TRUE,2,list(),list(),character(0),0,0,0,0,list(),100,0,0,1,list(),list(),list(),character(0),list(),0,NA,5bf289cf2c1d0100137177f5_9272a8b5-139c-4875-9bf6-7a51684ef1ea.jpg,NA,NA,NA,NA,NA,NA
115,5bf68c564388020013b203d7,Bánh mì bơ tỏi kiểu pháp,Bánh mì bơ tỏi kiểu pháp,2018-11-22T17:58:00Z,2018-11-30T17:59:00Z,5b600e9331de36001402a26a,5b600e9331de36001402a26a,TRUE,2018-11-22T15:11:30Z,2018-11-18T15:11:30Z,FALSE,TRUE,2,list(),list(),character(0),0,0,0,0,list(),0,2,1,1,"c(""an_vat"", ""ca_fe"", ""other"")",list(),list(),character(0),list(),0,NA,5b600e9331de36001402a26a_1118321d-923a-42d8-a00b-eaa1d9981b0c.jpeg,NA,NA,NA,NA,NA,NA
116,5bef9105247e490013173168,Mừng 20/11 ngày nhà giáo Việt Nam,Giảm 20% tổng hoá đơn ở khung giờ 18h00 đến 21h00,2018-11-19T07:00:00Z,2018-11-30T21:00:00Z,5bbd5ea3844645001360aefc,5bbd5ea3844645001360aefc,TRUE,2018-11-17T10:18:52Z,2018-11-17T10:18:52Z,FALSE,TRUE,2,list(),list(),character(0),0,0,"{value:c{0,0},_id:c{""5bf2972d9b2d5f00135f501b"",""5bf2972d9b2d5f00135f501a""},currency:c{""5a97721d28e3f00014d70498"",""5a97721d28e3f00014d70497""}}","list(value = c(0, 0), `_id` = c(""5bf2972d9b2d5f00135f5019"", ""5bf2972d9b2d5f00135f5018""), currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""))",list(),20,2,1,1,ca_fe,list(),list(),character(0),list(),0,NA,5bbd5ea3844645001360aefc_6b707c53-d3c9-4082-b347-e53916b14080.png,NA,NA,NA,NA,NA,NA
117,5bee6e38d5743a00130e40e0,🔔Comebuy Đà Nẵng Soft Opening - Giảm 30% tổng bill. Áp dụng chỉ trong 3 ngày duy nhất: 20-23/11/2018,"Chào giới trẻ Đà Thành, thương hiệu trà sữa duy nhất sử dụng công nghệ TEAPRESSO - COMEBUY ưu đãi 30% từ ngày 20-23/11. Nhanh tay lấy mã cùng JOY và đến COMEBUY ngay thôi!",2018-11-20T16:00:00Z,2018-11-24T06:08:00Z,5bed249ee96d6b0013395dd8,5bed249ee96d6b0013395dd8,TRUE,2018-11-16T13:04:33Z,2018-11-16T13:04:33Z,FALSE,TRUE,2,list(),list(),character(0),0,0,"{value:c{0,0},_id:c{""5bee745d2156f80013bcfb67"",""5bee745d2156f80013bcfb66""},currency:c{""5a97721d28e3f00014d70498"",""5a97721d28e3f00014d70497""}}","list(value = c(0, 0), `_id` = c(""5bee745d2156f80013bcfb65"", ""5bee745d2156f80013bcfb64""), currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""))",list(),30,0,0,1,list(),list(),list(),character(0),list(),0,NA,5bed249ee96d6b0013395dd8_04f6d516-bd3d-47f2-9d9b-3b7907b8b486.jpg,NA,NA,NA,NA,NA,NA
118,5bee27c30f06a10013fd7775,Ưu đãi hấp dẫn,Mau nhận code và đến quán thôi nào,2018-11-16T08:30:00Z,2018-11-16T22:30:00Z,5b039c067dd590001481eaa5,5b039c067dd590001481eaa5,TRUE,2018-11-15T23:17:12Z,2018-11-15T23:17:12Z,TRUE,TRUE,0,list(),list(),character(0),0,0,"{value:c{0,0},_id:c{""5c3012ba3045ad0014e7e844"",""5c3012ba3045ad0014e7e843""},currency:c{""5a97721d28e3f00014d70498"",""5a97721d28e3f00014d70497""}}","list(value = c(0, 0), `_id` = c(""5c3012ba3045ad0014e7e842"", ""5c3012ba3045ad0014e7e841""), currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""))",list(),0,0,0,1,ca_fe,list(),list(),character(0),list(),0,NA,NA,NA,NA,NA,NA,NA,NA
119,5bee4812551b5900131efdfe,Mua 2 tặng 1 trà sữa size L,"🎉 TRÀ SỮA #SIZE_L  - #MUA_2_TẶNG_1 🎉 ▶ TỪ NGÀY: 16/11 - 20/11/2018 20/11 này, bạn đã dự định chiêu đãi các thầy cô điều gì chưa nhỉ ;)  Nếu bạn còn đang ""bí"" không biết chúc mừng thầy cô như thế nào... thì ly trà mời chào, bắt đầu câu chuyện ngay nào <3   Từ ngày 16/11 đến hết ngày 20/11/2018, Zone Đà Nẵng gửi đến bạn chương trình mua 2 tặng 1 tại ilacha - Zone Đà Nẵng. Chương trình áp dụng khi mua 2 sản phẩm size L bất kì, Zone sẽ tặng ngay cho bạn 1 ly size L trong nhóm trà sữa của Zone ;) ------  Đem ly trà sữa ngọt ngào đến mời thầy, mời cô.. cũng là món quà ý nghĩa lắm, lại hợp túi tiền học trò nhỏ chúng mình nữa chứ, nhỉ :D  Đến Zone, bạn nhé ;)  ---- #ZoneDaNang #ToHopCuaCamXuc  Zone Đà Nẵng - Tổ hợp của cảm xúc ▶ 38 Pasteur, Hải Châu, Đà Nẵng ✉ Zonedanang38@gmail.com ☎ Hotline: 02363 664788",2018-11-16T18:26:00Z,2018-11-21T04:59:00Z,5bb81662459dee0013d8eeb7,5bb81662459dee0013d8eeb7,TRUE,2018-11-15T22:58:17Z,2018-11-15T22:58:17Z,FALSE,TRUE,2,list(),list(),character(0),0,0,0,0,list(),0,0,1,1,list(),list(),list(),character(0),list(),0,NA,5bb81662459dee0013d8eeb7_6e6b2103-f9e2-4f73-aa2f-17aa75b6a59b.jpg,NA,NA,NA,NA,NA,NA
120,5bed479ccd5137001354f8da,Nhận ưu đãi hấp dẫn,"Nhấn vào ""Nhận khuyến mãi"" đê",2018-11-15T08:30:00Z,2018-11-16T22:30:00Z,5b039c067dd590001481eaa5,5b039c067dd590001481eaa5,TRUE,2018-11-15T10:40:45Z,2018-11-15T10:40:45Z,TRUE,TRUE,2,list(),list(),character(0),0,0,0,0,list(),0,0,0,1,ca_fe,list(),list(),character(0),list(),0,NA,NA,NA,NA,NA,NA,NA,NA
121,5bebab79a07c880013f8c22c,TƯNG BỪNG KHAI TRƯƠNG - ƯU ĐÃI 30% trên tổng hóa đơn từ ngày 15-19/11,"Giảm ngay 30% trên tổng hóa đơn khi đến HEY TEA ĐÀ NẴNG thưởng thức những món uống độc đáo. Chương trình khai trương diễn ra xuyên suốt cả ngày 15/11 với nhiều hoạt động hấp dẫn: văn nghệ, ca múa nhạc,.. LẪY MÃ ƯU ĐÃI VÀ ĐẾN TRẢI NGHIỆM CÙNG JOY NHÉ!",2018-11-15T18:54:00Z,2018-11-19T18:55:00Z,5beb8d5763c2ce00137561d6,5beb8d5763c2ce00137561d6,TRUE,2018-11-13T20:00:12Z,2018-11-13T20:00:12Z,FALSE,TRUE,2,list(),list(),character(0),0,0,0,0,list(),30,NA,0,1,NULL,list(),list(),character(0),list(),0,NA,5beb8d5763c2ce00137561d6_44e24cbb-30f4-401d-8c75-9fabcce82c45.jpg,NA,NA,NA,NA,NA,NA
122,5be7c5a24d6c260013609202,"MUA 2 TẶNG 1,TÍCH LUỸ 5 LY NHẬN VÉ GALAXY",House of cha Hùng Vương xin gởi đến các bạn 2 chương trình khuyến mãi trong tháng 11 này để các bạn lựa chọn: MUA 2 TẶNG 1 hoặc TÍCH LUỸ 5 LY NHẬN VÉ GALAXY. Hãy nhanh chân lên các bạn nhé!,2018-11-11T19:56:00Z,2018-11-30T19:57:00Z,5bc69479e228ae0013b7593a,5bc69479e228ae0013b7593a,TRUE,2018-11-11T10:32:56Z,2018-11-11T10:32:56Z,FALSE,TRUE,2,list(),list(),character(0),NA,NA,0,0,list(),0,NA,0,1,NULL,list(),list(),character(0),list(),0,NA,5bc69479e228ae0013b7593a_3476ce21-21f8-4666-9b30-bd3bfa2ac64b.jpeg,https://gonjoy.io/static/roulette/public/img/upload/promotion/5bc69479e228ae0013b7593a_3476ce21-21f8-4666-9b30-bd3bfa2ac64b.jpeg,NA,NA,NA,NA,NA
123,5be2eade467c850013e15640,House Of Cha Hùng Vương: Đồng giá 22k các món tại nhà trà Hùng Vương,"Đồng giá 22k cho tất cả các món size M tại nhà trà House of Cha Hùng Vương cho khung giờ 9h-12h và 15h-18h, nhanh tay nhận mã code GOnJOY và đến House of Cha Hùng Vương để nhận được ngay ưu đãi nào. Thời gian áp dụng từ ngày 8/11 đến 10/11( ngoài ra, nhà trà Hùng Vương còn có ctrinh mua 2 tặng 1 áp dụng cho toàn menu đấy!!)",2018-11-08T00:00:00Z,2018-11-11T00:00:00Z,NA,5bc69479e228ae0013b7593a,TRUE,2018-11-07T18:22:35Z,2018-11-07T18:22:35Z,FALSE,TRUE,2,list(),list(),character(0),0,0,"{value:c{0.98,22000},_id:c{""5be39a4a467c850013e15672"",""5be39a4a467c850013e15671""},currency:c{""5a97721d28e3f00014d70498"",""5a97721d28e3f00014d70497""}}","list(value = c(0.98, 22000), `_id` = c(""5be39a4a467c850013e15670"", ""5be39a4a467c850013e1566f""), currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""))",list(),0,NA,1,1,NULL,list(),list(),character(0),list(),0,NA,NA,NA,NA,NA,NA,NA,NA
124,5be2d5b2c5cfed0013a786e5,Giảm ngay 20k cho khách hàng của Gonjoy đến với Maybe coffee,Với tất cả các hoá đơn từ 44k khách hàng được hoàn ngay 20k khi đến Maybe coffee -119 Hoàng Văn Thụ từ ngày 8/11 đến 12/11 khi nhận được tin nhắn này.,2018-11-08T00:00:00Z,2018-11-13T00:00:00Z,NA,5b6e4389b19682001467f83a,TRUE,2018-11-07T18:22:09Z,2018-11-07T18:22:09Z,FALSE,TRUE,2,list(),list(),character(0),NA,NA,"{value:c{0.89,20000},_id:c{""5be38f56b2f44d00131a60ad"",""5be38f56b2f44d00131a60ac""},currency:c{""5a97721d28e3f00014d70498"",""5a97721d28e3f00014d70497""}}","list(value = c(1.96, 44000), `_id` = c(""5be38f56b2f44d00131a60ab"", ""5be38f56b2f44d00131a60aa""), currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""))",list(),0,NA,1,1,NULL,list(),list(),character(0),list(),0,NA,5b6e4389b19682001467f83a_ee2bff15-b0ce-4a30-b24b-1e26c40f4bba.JPG,https://gonjoy.io/static/roulette/public/img/upload/promotion/5b6e4389b19682001467f83a_ee2bff15-b0ce-4a30-b24b-1e26c40f4bba.JPG,NA,NA,NA,NA,NA
125,5be2ba9ce4eec90013ee60e2,Tặng bánh tráng miệng hoặc rượu chile cho 1 phần cá hồi,Chương trình khuyến mãi tặng bánh tráng miệng 55k hoặc 1 ly rượu chile 1887 cho 1 phần cá hồi. Nhanh tay lấy code Gonjoy và đến The Salmon Restaurant 57 Hoàng Văn Thụ để được nhận ưu đãi. Thời gian từ ngày 9-11/11,2018-11-09T07:00:00Z,2018-11-12T06:00:00Z,NA,5bc9620a938b350013476187,TRUE,2018-11-06T18:04:57Z,2018-11-06T18:04:57Z,FALSE,TRUE,2,list(),list(),character(0),0,0,"{value:c{0,0},_id:c{""5be3fbadb2f44d00131a610a"",""5be3fbadb2f44d00131a6109""},currency:c{""5a97721d28e3f00014d70498"",""5a97721d28e3f00014d70497""}}","list(value = c(0, 0), `_id` = c(""5be3fbadb2f44d00131a6108"", ""5be3fbadb2f44d00131a6107""), currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""))",list(),0,NA,1,1,NULL,list(),list(),character(0),list(),0,NA,NA,NA,NA,NA,NA,NA,NA
126,5bdfc6cc80f821001308170a,Mua 2 trà sữa tặng 1 dừa dầm - Nhận cơ hội trúng #BITI'S_HUNTER mừng sinh nhật Xingcha,"Quét ngay mã GOnJOY để nhận ưu đãi MUA 2 TRÀ SỮA TẶNG 1 DỪA DẦM cùng cơ hội bốc thăm trúng thưởng #BITI'S_HUNTER PREMIUM tại Xingcha 262 Hoàng Diệu. Ngoài ra còn có những phần quà vô cùng hấp dẫn khác: balo thời trang Backpack Oldschool, Voucher giảm 20%,... Thời gian diễn ra từ 09 đến 11/11. Chúc các bạn may mắn!",2018-11-10T00:00:00Z,2018-11-12T00:00:00Z,NA,5b584a11913717001448dfd2,TRUE,2018-11-05T10:16:14Z,2018-11-05T10:16:14Z,FALSE,TRUE,2,list(),list(),character(0),0,0,"{value:c{0,0},_id:c{""5be2956670f38000133e6960"",""5be2956670f38000133e695f""},currency:c{""5a97721d28e3f00014d70498"",""5a97721d28e3f00014d70497""}}","list(value = c(0, 0), `_id` = c(""5be2956670f38000133e695e"", ""5be2956670f38000133e695d""), currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""))",list(),0,NA,0,1,NULL,list(),list(),character(0),list(),0,NA,5b584a11913717001448dfd2_b285573e-41a1-4cf6-94d5-5eda06e67687.jpg,https://gonjoy.io/static/roulette/public/img/upload/promotion/5b584a11913717001448dfd2_b285573e-41a1-4cf6-94d5-5eda06e67687.jpg,NA,NA,NA,NA,NA
127,5bdd73ca80147d0013bf7855,Đồng giá 23k cho món Trà sữa Xingcha,Đồng giá 23k cho món Trà sữa Xingcha size M. Nhanh tay lấy mã code GOnJOY đến Xingcha 262 Hoàng Diệu để được nhận ưu đãi ngay nào. Tgian áp dụng từ ngày 4/11 đến ngày 7/11,2018-11-04T00:00:00Z,2018-11-08T00:00:00Z,NA,5b584a11913717001448dfd2,TRUE,2018-11-03T09:39:59Z,2018-11-03T09:39:59Z,FALSE,TRUE,2,list(),list(),character(0),0,0,"{value:c{0,0},_id:c{""5bdfc04680f8210013081704"",""5bdfc04680f8210013081703""},currency:c{""5a97721d28e3f00014d70498"",""5a97721d28e3f00014d70497""}}","list(value = c(0, 0), `_id` = c(""5bdfc04680f8210013081702"", ""5bdfc04680f8210013081701""), currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""))",list(),0,NA,0,1,NULL,list(),list(),character(0),list(),0,NA,5b584a11913717001448dfd2_cf2de38d-107a-4a1a-8d61-907b2a62e6aa.png,https://gonjoy.io/static/roulette/public/img/upload/promotion/5b584a11913717001448dfd2_cf2de38d-107a-4a1a-8d61-907b2a62e6aa.png,NA,NA,NA,NA,NA
128,5bd977d54992f500136d667c,🔥 giảm cho phần ăn thịt nướng,Quét code GOnJOY để được hưởng ưu đãi GIẢM 10% áp dụng cho phần ăn trị giá 220K. Giảm thêm 5% khi check-in tại quán. Nhanh tay lấy mã và đến nhà hàng thịt nướng THỊT MỘT PHẦN quét mã ngay! Thời hạn ưu đãi đến hết Tháng 1/2019,2018-10-31T00:00:00Z,2019-02-01T00:00:00Z,NA,5bbd625598518f0013548d80,TRUE,2018-10-31T15:07:44Z,2018-10-31T15:07:44Z,FALSE,TRUE,0,list(),list(),character(0),0,0,0,"list(value = c(9.78, 220000), `_id` = c(""5c35c3316c1beb0016615a8c"", ""5c35c3316c1beb0016615a8b""), currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""))",list(),10,NA,0,1,NULL,list(),list(),character(0),list(),0,NA,5bbd625598518f0013548d80_955da721-cc5e-4107-9ee0-389d367fdb98.jpg,https://gonjoy.io/static/roulette/public/img/upload/promotion/5bbd625598518f0013548d80_955da721-cc5e-4107-9ee0-389d367fdb98.jpg,NA,NA,NA,NA,NA
